publication_ns,interval_end_ns,gap_m,relative_speed_mps,ego_speed_mps,ego_position_m,lead_position_m,lead_speed_mps,published_command_mps2,controller_output_mps2,sampled_gap_m,sampled_relative_speed_mps,sampled_ego_speed_mps,applied_mps2
1380000000,1390000000,58.56477499999994,-2.0750000000000774,27.075000000000077,36.18522500000006,94.75,25.0,1.5,1.5,58.585449999999945,-2.060000000000077,27.060000000000077,1.5
1390000000,1400000000,58.54394999999994,-2.090000000000078,27.090000000000078,36.45605000000006,95.0,25.0,1.5,1.5,58.56477499999994,-2.0750000000000774,27.075000000000077,1.5
1400000000,1410000000,58.52297499999994,-2.1050000000000786,27.10500000000008,36.72702500000006,95.25,25.0,1.5,1.5,58.54394999999994,-2.090000000000078,27.090000000000078,1.5
1410000000,1420000000,58.50184999999993,-2.120000000000079,27.12000000000008,36.99815000000007,95.5,25.0,1.5,1.5,58.52297499999994,-2.1050000000000786,27.10500000000008,1.5
1420000000,1430000000,58.48057499999993,-2.1350000000000797,27.13500000000008,37.26942500000007,95.75,25.0,1.5,1.5,58.50184999999993,-2.120000000000079,27.12000000000008,1.5
1430000000,1440000000,58.45914999999993,-2.1500000000000803,27.15000000000008,37.54085000000007,96.0,25.0,1.5,1.5,58.48057499999993,-2.1350000000000797,27.13500000000008,1.5
1440000000,1450000000,58.437574999999924,-2.165000000000081,27.16500000000008,37.812425000000076,96.25,25.0,1.5,1.5,58.45914999999993,-2.1500000000000803,27.15000000000008,1.5
1450000000,1460000000,58.41584999999992,-2.1800000000000814,27.18000000000008,38.08415000000008,96.5,25.0,1.5,1.5,58.437574999999924,-2.165000000000081,27.16500000000008,1.5
1460000000,1470000000,58.39397499999992,-2.195000000000082,27.195000000000082,38.35602500000008,96.75,25.0,1.5,1.5,58.41584999999992,-2.1800000000000814,27.18000000000008,1.5
1470000000,1480000000,58.37194999999991,-2.2100000000000826,27.210000000000083,38.62805000000009,97.0,25.0,1.5,1.5,58.39397499999992,-2.195000000000082,27.195000000000082,1.5
1480000000,1490000000,58.34977499999991,-2.225000000000083,27.225000000000083,38.90022500000009,97.25,25.0,1.5,1.5,58.37194999999991,-2.2100000000000826,27.210000000000083,1.5
1490000000,1500000000,58.32744999999991,-2.2400000000000837,27.240000000000084,39.17255000000009,97.5,25.0,1.5,1.5,58.34977499999991,-2.225000000000083,27.225000000000083,1.5
1500000000,1510000000,58.30497499999991,-2.2550000000000843,27.255000000000084,39.44502500000009,97.75,25.0,1.5,1.5,58.32744999999991,-2.2400000000000837,27.240000000000084,1.5
1510000000,1520000000,58.2823499999999,-2.270000000000085,27.270000000000085,39.7176500000001,98.0,25.0,1.5,1.5,58.30497499999991,-2.2550000000000843,27.255000000000084,1.5
1520000000,1530000000,58.2595749999999,-2.2850000000000854,27.285000000000085,39.9904250000001,98.25,25.0,1.5,1.5,58.2823499999999,-2.270000000000085,27.270000000000085,1.5
1530000000,1540000000,58.2366499999999,-2.300000000000086,27.300000000000086,40.2633500000001,98.5,25.0,1.5,1.5,58.2595749999999,-2.2850000000000854,27.285000000000085,1.5
1540000000,1550000000,58.21357499999989,-2.3150000000000865,27.315000000000087,40.53642500000011,98.75,25.0,1.5,1.5,58.2366499999999,-2.300000000000086,27.300000000000086,1.5
1550000000,1560000000,58.19034999999989,-2.330000000000087,27.330000000000087,40.80965000000011,99.0,25.0,1.5,1.5,58.21357499999989,-2.3150000000000865,27.315000000000087,1.5
