publication_ns,interval_end_ns,gap_m,relative_speed_mps,ego_speed_mps,ego_position_m,lead_position_m,lead_speed_mps,published_command_mps2,controller_output_mps2,sampled_gap_m,sampled_relative_speed_mps,sampled_ego_speed_mps,applied_mps2
3200000000,3210000000,53.78557764361899,-2.5403000905215727,27.540300090521573,86.46442235638101,140.25,25.0,-0.4305676472430524,-0.4305676472430524,53.81100209590004,-2.544590365685835,27.544590365685835,-0.42902751642627024
3210000000,3220000000,53.76019617109614,-2.535994414049142,27.535994414049142,86.73980382890386,140.5,25.0,-0.43206548088306596,-0.43206548088306596,53.78557764361899,-2.5403000905215727,27.540300090521573,-0.4305676472430524
3220000000,3230000000,53.7348578302297,-2.531673759240313,27.531673759240313,87.0151421697703,140.75,25.0,-0.4335217043511208,-0.4335217043511208,53.76019617109614,-2.535994414049142,27.535994414049142,-0.43206548088306596
3230000000,3240000000,53.709562768722506,-2.5273385421968015,27.5273385421968,87.2904372312775,141.0,25.0,-0.4349369941091461,-0.4349369941091461,53.7348578302297,-2.531673759240313,27.531673759240313,-0.4335217043511208
3240000000,3250000000,53.68431113015025,-2.522989172255709,27.52298917225571,87.56568886984975,141.25,25.0,-0.43631201623660587,-0.43631201623660587,53.709562768722506,-2.5273385421968015,27.5273385421968,-0.4349369941091461
3250000000,3260000000,53.659103054028506,-2.5186260520933423,27.518626052093342,87.8408969459715,141.5,25.0,-0.4376474265885122,-0.4376474265885122,53.68431113015025,-2.522989172255709,27.52298917225571,-0.43631201623660587
3260000000,3270000000,53.633938675878895,-2.5142495778274565,27.514249577827457,88.1160613241211,141.75,25.0,-0.43894387095103937,-0.43894387095103937,53.659103054028506,-2.5186260520933423,27.518626052093342,-0.4376474265885122
3270000000,3280000000,53.60881812729417,-2.509860139117947,27.509860139117947,88.39118187270583,142.0,25.0,-0.4402019851947494,-0.4402019851947494,53.633938675878895,-2.5142495778274565,27.514249577827457,-0.43894387095103937
3280000000,3290000000,53.58374153600225,-2.505458119265999,27.505458119266,88.66625846399775,142.25,25.0,-0.4414223954254992,-0.4414223954254992,53.60881812729417,-2.509860139117947,27.509860139117947,-0.4402019851947494
3290000000,3300000000,53.55870902592936,-2.501043895311742,27.501043895311742,88.94129097407064,142.5,25.0,-0.44260571813306093,-0.44260571813306093,53.58374153600225,-2.505458119265999,27.505458119266,-0.4414223954254992
3300000000,3310000000,53.533720717262156,-2.496617838130412,27.496617838130412,89.21627928273784,142.75,25.0,-0.4437525603374799,-0.4437525603374799,53.55870902592936,-2.501043895311742,27.501043895311742,-0.44260571813306093
3310000000,3320000000,53.50877672650887,-2.4921803125270365,27.492180312527037,89.49122327349113,143.0,25.0,-0.44486351973320426,-0.44486351973320426,53.533720717262156,-2.496617838130412,27.496617838130412,-0.4437525603374799
3320000000,3330000000,53.483877166559594,-2.4877316773297053,27.487731677329705,89.7661228334404,143.25,25.0,-0.44593918483103323,-0.44593918483103323,53.50877672650887,-2.4921803125270365,27.492180312527037,-0.44486351973320426
3330000000,3340000000,53.45902214674554,-2.4832722854813944,27.483272285481394,90.04097785325446,143.5,25.0,-0.4469801350978839,-0.4469801350978839,53.483877166559594,-2.4877316773297053,27.487731677329705,-0.44593918483103323
3340000000,3350000000,53.434211772897484,-2.4788024841304157,27.478802484130416,90.31578822710252,143.75,25.0,-0.44798694109446746,-0.44798694109446746,53.45902214674554,-2.4832722854813944,27.483272285481394,-0.4469801350978839
3350000000,3360000000,53.409446147403244,-2.4743226147194726,27.474322614719473,90.59055385259676,144.0,25.0,-0.44896016461084853,-0.44896016461084853,53.434211772897484,-2.4788024841304157,27.478802484130416,-0.44798694109446746
3360000000,3370000000,53.384725369264274,-2.4698330130733623,27.469833013073362,90.86527463073573,144.25,25.0,-0.4499003587999555,-0.4499003587999555,53.409446147403244,-2.4743226147194726,27.474322614719473,-0.44896016461084853
3370000000,3380000000,53.360049534151486,-2.465334009485364,27.465334009485364,91.13995046584851,144.5,25.0,-0.4508080683090556,-0.4508080683090556,53.384725369264274,-2.4698330130733623,27.469833013073362,-0.4499003587999555
3380000000,3390000000,53.33541873446005,-2.4608259288022722,27.460825928802272,91.41458126553995,144.75,25.0,-0.45168382940923335,-0.45168382940923335,53.360049534151486,-2.465334009485364,27.465334009485364,-0.4508080683090556
3390000000,3400000000,53.3108330593635,-2.4563090905081815,27.45630909050818,91.6891669406365,145.0,25.0,-0.4525281701229016,-0.4525281701229016,53.33541873446005,-2.4608259288022722,27.460825928802272,-0.45168382940923335
3400000000,3410000000,53.286292594866936,-2.451783808806951,27.45178380880695,91.96370740513306,145.25,25.0,-0.4533416103493866,-0.4533416103493866,53.3108330593635,-2.4563090905081815,27.45630909050818,-0.4525281701229016
